prefix,city,province,operator,is_mobile,is_valid
03401,El Trebol,Santa Fe,,false,true
03498,Elisa,Santa Fe,,false,true
03462,Elortondo,Santa Fe,,false,true
03497,Emilia,Santa Fe,,false,true
0342,Empalme San Carlos,Santa Fe,,false,true
03400,Empalme Villa Constitucion,Santa Fe,,false,true
03492,Esmeralda,Santa Fe,,false,true
03496,Esperanza,Santa Fe,,false,true
03483,Espin,Santa Fe,,false,true
03466,Estacion Bernardo Irigoyen,Santa Fe,,false,true
03492,Estacion Clucellas,Santa Fe,,false,true
03491,Esteban Rams,Santa Fe,,false,true
03493,Eusebia,Santa Fe,,false,true
03496,Felicia,Santa Fe,,false,true
03402,Fighiera,Santa Fe,,false,true
03465,Firmat,Santa Fe,,false,true
03482,Flor De Oro,Santa Fe,,false,true
03482,Florencia,Santa Fe,,false,true
03483,Fortin Olmos,Santa Fe,,false,true
0342,Franck,Santa Fe,,false,true
03464,Fuentes,Santa Fe,,false,true
0341,Funes,Santa Fe,,false,true
03493,Galisteo,Santa Fe,,false,true
03404,Galvez,Santa Fe,,false,true
03482,Garabato,Santa Fe,,false,true
03406,Garibaldi,Santa Fe,,false,true
03491,Gato Colorado,Santa Fe,,false,true
02477,General Gelly,Santa Fe,,false,true
03402,General Lagos,Santa Fe,,false,true
03404,Gessler,Santa Fe,,false,true
0342,Gobernador Candioti,Santa Fe,,false,true
03498,Gobernador Crespo,Santa Fe,,false,true
03465,Godeken,Santa Fe,,false,true
03460,Godoy,Santa Fe,,false,true
03491,Gregoria Perez De Denis,Santa Fe,,false,true
03496,Grutly Sur,Santa Fe,,false,true
03482,Guadalupe Norte,Santa Fe,,false,true
03405,Helvecia,Santa Fe,,false,true
03491,Hersilia,Santa Fe,,false,true
02473,Hughes,Santa Fe,,false,true
03493,Humberto Primo,Santa Fe,,false,true
03496,Humboldt,Santa Fe,,false,true
0341,Ibarlucea,Santa Fe,,false,true
03482,Ingeniero Chanourdie,Santa Fe,,false,true
03482,Intiyaco,Santa Fe,,false,true
03492,Josefina,Santa Fe,,false,true
03460,Juan Bernabe Molina,Santa Fe,,false,true
03405,La Brava,Santa Fe,,false,true
03408,La Cabral,Santa Fe,,false,true
03498,La Camila,Santa Fe,,false,true
03462,La Chispa,Santa Fe,,false,true
03498,La Criolla,Santa Fe,,false,true
03483,La Gallareta,Santa Fe,,false,true
03408,La Lucila,Santa Fe,,false,true
03497,La Pelada,Santa Fe,,false,true
03498,La Penca Y Caraguata,Santa Fe,,false,true
03491,La Rubia,Santa Fe,,false,true
03482,La Sarita,Santa Fe,,false,true
03460,La Vanguardia,Santa Fe,,false,true
03465,Labordeboy,Santa Fe,,false,true
0342,Laguna Paiva,Santa Fe,,false,true
03406,Landeta,Santa Fe,,false,true
03482,Lanteri,Santa Fe,,false,true
03404,Larrechea,Santa Fe,,false,true
03408,Las Avispas,Santa Fe,,false,true
03401,Las Bandurrias,Santa Fe,,false,true
03482,Las Garzas,Santa Fe,,false,true
03409,Las Palmeras,Santa Fe,,false,true
03471,Las Parejas,Santa Fe,,false,true
03406,Las Petacas,Santa Fe,,false,true
03471,Las Rosas,Santa Fe,,false,true
03482,Las Toscas,Santa Fe,,false,true
0342,Las Tunas,Santa Fe,,false,true
03492,Lehmann,Santa Fe,,false,true
03497,Llambi Campbell,Santa Fe,,false,true
03491,Logrono,Santa Fe,,false,true
03404,Loma Alta,Santa Fe,,false,true
03404,Lopez,Santa Fe,,false,true
03482,Los Amores,Santa Fe,,false,true
03401,Los Cardos,Santa Fe,,false,true
03482,Los Laureles,Santa Fe,,false,true
03464,Los Molinos,Santa Fe,,false,true
03467,Los Nogales,Santa Fe,,false,true
03465,Los Quirquinchos,Santa Fe,,false,true
03491,Los Saladillos,Santa Fe,,false,true
03476,Lucio Vicente Lopez,Santa Fe,,false,true
03476,Luis Palacios,Santa Fe,,false,true
03476,Maciel,Santa Fe,,false,true
03462,Maggiolo,Santa Fe,,false,true
03482,Malabrigo,Santa Fe,,false,true
0342,Manucho,Santa Fe,,false,true
03498,Marcelino Escalada,Santa Fe,,false,true
03483,Margarita,Santa Fe,,false,true
03406,Maria Juana,Santa Fe,,false,true
03497,Maria Luisa,Santa Fe,,false,true
03401,Maria Susana,Santa Fe,,false,true
03462,Maria Teresa,Santa Fe,,false,true
0342,Matilde,Santa Fe,,false,true
03460,Maximo Paz,Santa Fe,,false,true
03465,Melincue,Santa Fe,,false,true
03409,Moises Ville,Santa Fe,,false,true
03409,Monigotes,Santa Fe,,false,true
03466,Monje,Santa Fe,,false,true
0342,Monte Vera,Santa Fe,,false,true
03491,Montefiore,Santa Fe,,false,true
03471,Montes De Oca,Santa Fe,,false,true
03482,Moussy,Santa Fe,,false,true
03462,Murphy,Santa Fe,,false,true
03498,Nare,Santa Fe,,false,true
0342,Nelson,Santa Fe,,false,true
03482,Nicanor E Molinas,Santa Fe,,false,true
03496,Nuevo Torino,Santa Fe,,false,true
03408,Nanducita,Santa Fe,,false,true
03476,Oliveros,Santa Fe,,false,true
03409,Palacios,Santa Fe,,false,true
03400,Pavon,Santa Fe,,false,true
03469,Pavon Arriba,Santa Fe,,false,true
03483,Pedro Gomez Cello,Santa Fe,,false,true
0341,Perez,Santa Fe,,false,true
03460,Peyrano,Santa Fe,,false,true
03401,Piamonte,Santa Fe,,false,true
03404,Pilar,Santa Fe,,false,true
03491,Pozo Borrado,Santa Fe,,false,true
03492,Presidente Roca,Santa Fe,,false,true
03497,Progreso,Santa Fe,,false,true
03497,Providencia,Santa Fe,,false,true
03476,Pueblo Andino,Santa Fe,,false,true
03402,Pueblo Esther,Santa Fe,,false,true
03469,Pueblo Munoz,Santa Fe,,false,true
03476,Puerto Gaboto,Santa Fe,,false,true
03482,Puerto Reconquista,Santa Fe,,false,true
03464,Pujato,Santa Fe,,false,true
03492,Rafaela,Santa Fe,,false,true
03498,Ramayon,Santa Fe,,false,true
03492,Ramona,Santa Fe,,false,true
03493,Raquel,Santa Fe,,false,true
03482,Reconquista,Santa Fe,,false,true
0342,Recreo,Santa Fe,,false,true
03476,Ricardone,Santa Fe,,false,true
03496,Rivadavia,Santa Fe,,false,true
0341,Roldan,Santa Fe,,false,true
03482,Romang,Santa Fe,,false,true
0341,Rosario,Santa Fe,,false,true
03400,Rueda,Santa Fe,,false,true
03382,Rufino,Santa Fe,,false,true
03404,Sa Pereyra,Santa Fe,,false,true
03492,Saguier,Santa Fe,,false,true
03405,Saladero M Cabal,Santa Fe,,false,true
03476,Salto Grande,Santa Fe,,false,true
0342,San Agustin,Santa Fe,,false,true
03482,San Antonio De Obligado,Santa Fe,,false,true
03491,San Bernardo,Santa Fe,,false,true
03404,San Carlos Centro,Santa Fe,,false,true
03404,San Carlos Norte,Santa Fe,,false,true
03408,San Cristobal,Santa Fe,,false,true
03462,San Eduardo,Santa Fe,,false,true
03404,San Eugenio,Santa Fe,,false,true
03466,San Fabian,Santa Fe,,false,true
03462,San Francisco De Sante Fe,Santa Fe,,false,true
03401,San Genaro,Santa Fe,,false,true
03401,San Genaro Norte,Santa Fe,,false,true
03382,San Gregorio,Santa Fe,,false,true
03405,San Javier,Santa Fe,,false,true
03404,San Jeronimo Del Sauce,Santa Fe,,false,true
03404,San Jeronimo Norte,Santa Fe,,false,true
0341,San Jeronimo Sur,Santa Fe,,false,true
03406,San Jorge,Santa Fe,,false,true
0342,San Jose Del Rincon,Santa Fe,,false,true
03498,San Justo,Santa Fe,,false,true
03476,San Lorenzo,Santa Fe,,false,true
03482,San Manuel,Santa Fe,,false,true
03404,San Mariano,Santa Fe,,false,true
03406,San Martin De Las Escobas,Santa Fe,,false,true
03498,San Martin Norte,Santa Fe,,false,true
03492,San Vicente,Santa Fe,,false,true
03462,Sancti Spiritu,Santa Fe,,false,true
03464,Sanford,Santa Fe,,false,true
03404,Santa Clara De Buena Vista,Santa Fe,,false,true
03492,Santa Clara De Saguier,Santa Fe,,false,true
0342,Santa Fe,Santa Fe,,false,true
03462,Santa Isabel,Santa Fe,,false,true
03491,Santa Margarita,Santa Fe,,false,true
03404,Santa Maria Centro,Santa Fe,,false,true
03404,Santa Maria Norte,Santa Fe,,false,true
03382,Santa Regina,Santa Fe,,false,true
0342,Santa Rosa,Santa Fe,,false,true
03460,Santa Teresa,Santa Fe,,false,true
03497,Santo Domingo,Santa Fe,,false,true
03460,Sargento Cabral,Santa Fe,,false,true
03497,Sarmiento,Santa Fe,,false,true
03406,Sastre,Santa Fe,,false,true
0342,Sauce Viejo,Santa Fe,,false,true
03476,Serodino,Santa Fe,,false,true
0341,Soldini,Santa Fe,,false,true
03498,Soledad,Santa Fe,,false,true
03497,Souto Mayor,Santa Fe,,false,true
03493,Sunchales,Santa Fe,,false,true
03492,Susana,Santa Fe,,false,true
03493,Tacural,Santa Fe,,false,true
03482,Tartagal,Santa Fe,,false,true
03462,Teodelina,Santa Fe,,false,true
03400,Theobald,Santa Fe,,false,true
03476,Timbues,Santa Fe,,false,true
03471,Tortugas,Santa Fe,,false,true
03491,Tostado,Santa Fe,,false,true
03476,Totoras,Santa Fe,,false,true
03406,Traill,Santa Fe,,false,true
03469,Uranga,Santa Fe,,false,true
03462,Venado Tuerto,Santa Fe,,false,true
03483,Vera,Santa Fe,,false,true
03498,Vera Y Pintado,Santa Fe,,false,true
03498,Videla,Santa Fe,,false,true
03492,Vila,Santa Fe,,false,true
03402,Villa Amelia,Santa Fe,,false,true
03482,Villa Ana,Santa Fe,,false,true
03462,Villa Canas,Santa Fe,,false,true
03400,Villa Constitucion,Santa Fe,,false,true
03465,Villa Divisa De Mayo,Santa Fe,,false,true
03471,Villa Eloisa,Santa Fe,,false,true
0341,Villa Gobernador Galvez,Santa Fe,,false,true
03482,Villa Guillermina,Santa Fe,,false,true
03476,Villa La Ribera,Santa Fe,,false,true
03491,Villa Minetti,Santa Fe,,false,true
03464,Villa Mugueta,Santa Fe,,false,true
03482,Villa Ocampo,Santa Fe,,false,true
03382,Villa Saboya,Santa Fe,,false,true
03492,Villa San Jose,Santa Fe,,false,true
03498,Villa Saralegui,Santa Fe,,false,true
03491,Villa Trinidad,Santa Fe,,false,true
03465,Villada,Santa Fe,,false,true
02473,Wheelwright,Santa Fe,,false,true
0341,Zavalla,Santa Fe,,false,true
03854,Ancajan,Santiago Del Estero,,false,true
0385,Antaje,Santiago Del Estero,,false,true
03844,Anatuya,Santiago Del Estero,,false,true
03861,Arenales,Santiago Del Estero,,false,true
0385,Arraga,Santiago Del Estero,,false,true
03857,Bandera,Santiago Del Estero,,false,true
03855,Bandera Bajada,Santiago Del Estero,,false,true
0385,Beltran,Santiago Del Estero,,false,true
03861,Bobadal,Santiago Del Estero,,false,true
03845,Brea Pozo,Santiago Del Estero,,false,true
03846,Campo Gallo,Santiago Del Estero,,false,true
0385,Canada Escobar,Santiago Del Estero,,false,true
03855,Caspi Corral,Santiago Del Estero,,false,true
0385,Chauchillas,Santiago Del Estero,,false,true
03854,Choya,Santiago Del Estero,,false,true
0385,Clodomira,Santiago Del Estero,,false,true
03857,Colonia Alpina,Santiago Del Estero,,false,true
03844,Colonia Dora,Santiago Del Estero,,false,true
03855,Colonia El Simbolar,Santiago Del Estero,,false,true
03858,Colonia Tinco,Santiago Del Estero,,false,true
03856,El 49 Km 49,Santiago Del Estero,,false,true
03858,El Charco,Santiago Del Estero,,false,true
03861,El Mojon,Santiago Del Estero,,false,true
0385,El Zanjon,Santiago Del Estero,,false,true
03845,Estacion Atamisqui,Santiago Del Estero,,false,true
0385,Fernandez,Santiago Del Estero,,false,true
0385,Forres,Santiago Del Estero,,false,true
03854,Frias,Santiago Del Estero,,false,true
03855,Garza,Santiago Del Estero,,false,true
03854,General Lavalle,Santiago Del Estero,,false,true
03857,Guardia Escolta,Santiago Del Estero,,false,true
03844,Herrera,Santiago Del Estero,,false,true
03844,Icano,Santiago Del Estero,,false,true
03855,Kilometro 30,Santiago Del Estero,,false,true
0385,La Aurora,Santiago Del Estero,,false,true
03858,La Donosa,Santiago Del Estero,,false,true
03854,Las Palomitas,Santiago Del Estero,,false,true
03857,Los Juries,Santiago Del Estero,,false,true
0385,Los Nunez,Santiago Del Estero,,false,true
0385,Los Quiroga,Santiago Del Estero,,false,true
0385,Los Soria,Santiago Del Estero,,false,true
03856,Los Telares,Santiago Del Estero,,false,true
03844,Lugones,Santiago Del Estero,,false,true
0385,Maco,Santiago Del Estero,,false,true
03844,Mailin,Santiago Del Estero,,false,true
03857,Malbran,Santiago Del Estero,,false,true
03858,Mansupa,Santiago Del Estero,,false,true
0385,Maquito,Santiago Del Estero,,false,true
03855,Matara,Santiago Del Estero,,false,true
03845,Medellin,Santiago Del Estero,,false,true
03855,Minerva,Santiago Del Estero,,false,true
03841,Monte Quemado,Santiago Del Estero,,false,true
03861,Nueva Esperanza,Santiago Del Estero,,false,true
03845,Nueva Francia,Santiago Del Estero,,false,true
03856,Ojo De Agua,Santiago Del Estero,,false,true
03857,Palo Negro,Santiago Del Estero,,false,true
03841,Pampa De Los Guanacos,Santiago Del Estero,,false,true
03857,Pinto,Santiago Del Estero,,false,true
03861,Pozo Betbeder,Santiago Del Estero,,false,true
03858,Pozo Hondo,Santiago Del Estero,,false,true
03858,Pozuelos,Santiago Del Estero,,false,true
03843,Quimili,Santiago Del Estero,,false,true
03861,Rapelli,Santiago Del Estero,,false,true
03844,Real Sayana,Santiago Del Estero,,false,true
03841,Sachayoj,Santiago Del Estero,,false,true
03856,Salavina,Santiago Del Estero,,false,true
03854,San Pedro Dto Choya,Santiago Del Estero,,false,true
03854,San Pedro Dto Guasayan,Santiago Del Estero,,false,true
0385,Santa Maria,Santiago Del Estero,,false,true
0385,Santiago Del Estero,Santiago Del Estero,,false,true
03861,Santo Domingo,Santiago Del Estero,,false,true
03857,Selva,Santiago Del Estero,,false,true
0385,Simbol,Santiago Del Estero,,false,true
0385,Simbolar,Santiago Del Estero,,false,true
03856,Sumampa,Santiago Del Estero,,false,true
03855,Suncho Corral,Santiago Del Estero,,false,true
03844,Tacanitas,Santiago Del Estero,,false,true
03854,Tapso,Santiago Del Estero,,false,true
03858,Termas De Rio Hondo,Santiago Del Estero,,false,true
03846,Tintina,Santiago Del Estero,,false,true
0385,Tramo 16,Santiago Del Estero,,false,true
0385,Tramo 20,Santiago Del Estero,,false,true
03845,Villa Atamisqui,Santiago Del Estero,,false,true
03845,Villa Nueva,Santiago Del Estero,,false,true
03858,Villa Rio Hondo,Santiago Del Estero,,false,true
03845,Villa San Martin,Santiago Del Estero,,false,true
0385,Vilmer,Santiago Del Estero,,false,true
03858,Vinara,Santiago Del Estero,,false,true
0385,Vuelta De La Barranca,Santiago Del Estero,,false,true
0385,Yanda,Santiago Del Estero,,false,true
02901,Las Cotorras,Tierra Del Fuego,,false,true
02964,Rio Grande,Tierra Del Fuego,,false,true
02901,Tolhuin,Tierra Del Fuego,,false,true
02901,Ushuaia,Tierra Del Fuego,,false,true
03863,Acheral,Tucuman,,false,true
03865,Aguilares,Tucuman,,false,true
03865,Alpachiri,Tucuman,,false,true
03865,Alto Verde,Tucuman,,false,true
03892,Amaicha Del Valle,Tucuman,,false,true
03892,Ancajuli,Tucuman,,false,true
03865,Arcadia,Tucuman,,false,true
0381,Barrio 12 De Junio,Tucuman,,false,true
0381,Barrio Casa Rosada,Tucuman,,false,true
0381,Bella Vista,Tucuman,,false,true
03894,Burruyacu,Tucuman,,false,true
03862,Choromoro,Tucuman,,false,true
03894,Chorrillos,Tucuman,,false,true
03892,Colalao Del Valle,Tucuman,,false,true
0381,Colombres,Tucuman,,false,true
0381,Colonia Lote 11,Tucuman,,false,true
03865,Colonia Nueva Trinidad,Tucuman,,false,true
03865,Concepcion,Tucuman,,false,true
0381,Delfin Gallo,Tucuman,,false,true
0381,El Bracho,Tucuman,,false,true
0381,El Cadillal,Tucuman,,false,true
0381,El Chanar,Tucuman,,false,true
03867,El Mollar,Tucuman,,false,true
03865,Escaba De Abajo,Tucuman,,false,true
03869,Estacion Araoz,Tucuman,,false,true
03863,Famailla,Tucuman,,false,true
03894,Gobernador Garmendia,Tucuman,,false,true
03862,Gonzalo,Tucuman,,false,true
03891,Graneros,Tucuman,,false,true
03863,Independencia,Tucuman,,false,true
0381,Ingenio La Trinidad,Tucuman,,false,true
03865,Juan Bautista Alberdi,Tucuman,,false,true
03865,La Cocha,Tucuman,,false,true
0381,La Florida,Tucuman,,false,true
03891,La Madrid,Tucuman,,false,true
0381,La Ramada,Tucuman,,false,true
0381,La Reduccion,Tucuman,,false,true
03865,La Trinidad,Tucuman,,false,true
03894,Laguna De Robles,Tucuman,,false,true
0381,Las Bolsas,Tucuman,,false,true
03869,Las Cejas,Tucuman,,false,true
03863,Leales,Tucuman,,false,true
0381,Los Gutierrez,Tucuman,,false,true
0381,Los Nogales,Tucuman,,false,true
03869,Los Ralos,Tucuman,,false,true
03865,Los Sarmientos,Tucuman,,false,true
0381,Lules,Tucuman,,false,true
0381,Manuel Garcia Fernandez,Tucuman,,false,true
03891,Monteagudo,Tucuman,,false,true
03863,Monteros,Tucuman,,false,true
03862,Norco,Tucuman,,false,true
0381,Pacara,Tucuman,,false,true
03869,Pala Pala,Tucuman,,false,true
03865,Pueblo Viejo Dto Cocha,Tucuman,,false,true
03863,Pueblo Viejo Dto Monteros,Tucuman,,false,true
03869,Quilmes,Tucuman,,false,true
0381,Raco,Tucuman,,false,true
03869,Ranchillos,Tucuman,,false,true
03863,Rio Colorado,Tucuman,,false,true
03894,Rio Del Nio,Tucuman,,false,true
03863,Rio Seco,Tucuman,,false,true
0381,San Andres,Tucuman,,false,true
0381,San Javier,Tucuman,,false,true
0381,San Miguel De Tucuman,Tucuman,,false,true
0381,San Pablo,Tucuman,,false,true
03862,San Pedro De Colalao,Tucuman,,false,true
03865,Santa Ana,Tucuman,,false,true
03863,Santa Lucia,Tucuman,,false,true
03863,Santa Rosa De Leales,Tucuman,,false,true
0381,Siambon,Tucuman,,false,true
03863,Simoca,Tucuman,,false,true
03891,Taco Ralo,Tucuman,,false,true
03867,Tafi Del Valle,Tucuman,,false,true
0381,Tafi Viejo,Tucuman,,false,true
03862,Trancas,Tucuman,,false,true
03865,Villa Belgrano,Tucuman,,false,true
03894,Villa Benjamin Araoz,Tucuman,,false,true
0381,Villa Carmela,Tucuman,,false,true
03863,Villa Fiad,Tucuman,,false,true
0381,Villa Nougues,Tucuman,,false,true
03863,Villa Quinteros,Tucuman,,false,true
03869,Villa Rescate,Tucuman,,false,true
